kraken_id,PC1,PC2,PC3,PC4
293,2.4549375156973503,-0.5087754556403575,4.68932036016029,-2.3556988950246676
294,8.878694068754077,5.144548868964004,-2.163910555752837,-0.7820857222314694
295,10.241812766248426,-9.236152419773958,-0.22710838483002624,9.313461345581258
296,6.398765529458602,-9.63464734710604,-1.4005574231957705,7.266974199448465
297,-3.0152781511405,-6.859534979135166,2.7867372247516426,0.12115503798926879
298,-0.1368560433395626,-1.5399718778303952,-4.862406719458218,-0.9048840682489857
299,2.617774191665431,-11.791517871581567,0.5109507038908534,6.622024156579552
300,0.7872395123149099,1.0011833806978419,-7.838913946004318,-0.935914095748424
301,1.3081075349871962,-2.3830855708449183,3.1370912580506216,-2.1785566160979775
302,6.53103426764709,-1.0999473352973426,5.659666772426015,-3.729140086850939
303,4.152039109978537,-1.2083952063673635,-3.694557539434976,0.05179645613389017
304,7.060412489217863,-8.132571539833492,0.8651116270818638,2.248624163995148
305,-2.547297771028348,-0.2573378598714602,-5.020777597456224,-1.0115906835234754
306,7.9335516763738285,-8.007877257585895,2.7506480319125672,-0.6913832494917477
307,8.000448517215622,0.1595681656432016,4.66874072230812,1.463885833910991
308,0.4103860067913957,0.11891021806741409,3.5123027869868437,-3.1581761996317983
309,5.913305673418455,-1.5378587001646251,4.440394056321571,-1.3933003238205754
310,3.836161550688326,-11.788378672153536,1.1002805747712707,7.092990599980912
311,6.069357132021066,0.04564100557049541,5.631671227403631,-3.8280003245078826
312,0.05514287954445169,-0.02015282407877264,-3.9712137836733743,-2.3606160112107704
313,-2.7280158200129727,9.701634529389802,-1.447056639113786,2.476001113591102
314,6.669262693447567,-0.1727922602989838,3.278654639269847,-3.068901717465018
315,5.1107720964262455,-9.067840327656748,3.35832856816168,1.9706154649216892
316,6.567700411385649,-1.1251294252903783,5.131293789944619,0.6768281191639608
317,-5.217749190670241,0.6095430811265209,6.177854566558125,2.4623614282666386
318,-1.500302716681596,-2.565302034196252,6.387120644695153,0.047954837278898314
319,-3.9371618490927367,-2.9431538967364013,5.850803443014929,0.07032940629812431
320,9.157942366820372,0.6997147840843615,5.457135463984499,-3.9087440130416677
321,6.891129296635848,0.48374114031006765,2.5597733944648255,-2.7603540471797885
322,4.215727507057944,-9.708568441638192,1.6778044839739668,5.147258696703544
323,6.159796779523894,-8.287654135370158,-2.275669758281828,7.388599790439043
324,7.249794735973739,-1.949530046519286,7.114232047018286,-4.114052778468157
325,-3.0580642439719847,-3.095927751237222,-3.719790689742819,-1.079560783316295
326,11.123858405533731,1.4543855793805343,2.554086587585957,-2.5477582612236347
327,14.024202209389976,5.393885269969421,3.157837189413366,-3.4557057925511234
